date,total_cases,total_deaths,new_cases,new_deaths,morality_rate,new_morality_rate
2021-07-22,806482901.0,17286488.0,2342055.0,35244.0,0.021434413523914255,0.015048322947155383
2021-07-23,809471510.0,17319920.0,2988609.0,33432.0,0.021396577626308307,0.011186475045748708
2021-07-24,811253646.0,17354809.0,2019636.0,34901.0,0.02139258058878419,0.01728083674483917
2021-07-25,813072320.0,17384180.0,1818674.0,29371.0,0.021380853304660524,0.016149678282089037
2021-07-26,815312264.0,17417987.0,2239944.0,33807.0,0.02136357782053429,0.015092788033986565
2021-07-27,817816503.0,17457563.0,2504239.0,39580.0,0.021346552601910505,0.015805200701690215
2021-07-28,820500013.0,17498399.0,2683510.0,40836.0,0.021326506670024878,0.015217383203341891
2021-07-29,823151287.0,17539611.0,2651274.0,41212.0,0.02130788261769431,0.015544225153643116
2021-07-30,826157084.0,17578031.0,3005797.0,38425.0,0.02127686288773625,0.012783631096843865
2021-07-31,828278718.0,17613516.0,2121634.0,35485.0,0.021265204112125936,0.016725316430637894
2021-08-01,830253251.0,17643045.0,1974533.0,29529.0,0.02125019682699201,0.014954928583113071
2021-08-02,832605843.0,17675498.0,2352592.0,32453.0,0.021229130384567814,0.013794572114501791
2021-08-03,835213042.0,17717427.0,2607199.0,41929.0,0.021213063145630335,0.016082009850418015
2021-08-04,838014606.0,17759668.0,2801564.0,42271.0,0.02119255186346955,0.015088357788720872
2021-08-05,840832353.0,17803738.0,2817747.0,44075.0,0.021173945003992965,0.015641929527384822
2021-08-06,844185388.0,17845791.0,3353035.0,42073.0,0.02113965872150348,0.012547736602809096
2021-08-07,846489991.0,17880592.0,2304603.0,34825.0,0.021123217273811806,0.01511106251271911
2021-08-08,848410737.0,17910442.0,1920746.0,29850.0,0.021110579132145046,0.01554083673739266
2021-08-09,850934064.0,17945773.0,2523327.0,35331.0,0.021089498892125677,0.014001752448255815
2021-08-10,853589532.0,17992449.0,2655468.0,46676.0,0.021078572692711982,0.01757731593828282
2021-08-11,856594448.0,18034814.0,3004916.0,42365.0,0.02105408696274903,0.014098563820086818
2021-08-12,859498074.0,18077118.0,2903626.0,42304.0,0.021032179764954306,0.014569369471137123
2021-08-13,862781347.0,18119241.0,3283273.0,42123.0,0.021000965149516614,0.012829575853119737
2021-08-14,865064615.0,18154308.0,2283268.0,35067.0,0.020986071658936137,0.015358249666705792
2021-08-15,866989862.0,18184076.0,1925247.0,29768.0,0.020973804651016784,0.015461912159842347
2021-08-16,869669586.0,18223470.0,2679724.0,39394.0,0.02095447546213258,0.014700767691001013
2021-08-17,872467377.0,18266973.0,2797791.0,43503.0,0.020937141584378118,0.01554905280630326
2021-08-18,875490296.0,18310702.0,3022919.0,43729.0,0.020914797209813964,0.014465819295852783
2021-08-19,878411646.0,18356909.0,2921350.0,46207.0,0.020897843378547373,0.01581700241326784
2021-08-20,881625452.0,18399240.0,3213806.0,42331.0,0.020869678794164397,0.01317161023409627
2021-08-21,883945014.0,18435127.0,2319562.0,35887.0,0.020855513304586612,0.015471455386835963
2021-08-22,885803664.0,18466103.0,1858650.0,30976.0,0.020846722304819907,0.016665859629300835
2021-08-23,888543522.0,18506417.0,2739858.0,40314.0,0.02082781151602386,0.014713901231377684
2021-08-24,891321702.0,18551173.0,2778180.0,44756.0,0.020813105928391272,0.016109827297007395
2021-08-25,894348617.0,18597119.0,3026915.0,45946.0,0.020794037857834582,0.015179151049831264
2021-08-26,897364634.0,18644022.0,3016017.0,46903.0,0.020776417181602457,0.015551304916384755
2021-08-27,900423252.0,18685852.0,3058618.0,41830.0,0.02075229838689239,0.01367611123716659
2021-08-28,902758790.0,18719921.0,2335538.0,34069.0,0.02073634863195295,0.0145872171636685
2021-08-29,904616233.0,18747089.0,1857443.0,27168.0,0.020723803438535023,0.01462655919993238
2021-08-30,907284484.0,18785439.0,2668251.0,38350.0,0.020705125383804094,0.014372710813188114
2021-08-31,909814165.0,18822934.0,2529681.0,38669.0,0.020688767799081256,0.015286117103302748
2021-09-01,912775733.0,18873407.0,2961568.0,50473.0,0.02067693773800185,0.017042661184885843
2021-09-02,915545556.0,18918806.0,2778358.0,45399.0,0.02066397010614729,0.01634022685341486
2021-09-03,918507752.0,18962144.0,2962200.0,43338.0,0.020644511664393662,0.014630342313145635
2021-09-04,920580190.0,18993413.0,2072438.0,31269.0,0.020632002737317214,0.015088026758822218
2021-09-05,922443540.0,19019577.0,1863350.0,26172.0,0.020618689573130948,0.014045670432285936
2021-09-06,924317390.0,19052121.0,1873902.0,32544.0,0.020612098404856366,0.017366970097689206
2021-09-07,926998897.0,19094754.0,2681507.0,42645.0,0.020598464638734083,0.015903370753833572
2021-09-08,929603960.0,19135762.0,2605063.0,41008.0,0.02058485422114596,0.015741653848678514
2021-09-09,932232032.0,19179145.0,2628072.0,43383.0,0.020573359787748637,0.01650753860624823
2021-09-10,934926577.0,19216440.0,2694545.0,37295.0,0.02055395629212068,0.013840926761289939
2021-09-11,936882901.0,19250323.0,1956324.0,33887.0,0.02054720283554412,0.017321772876067565
2021-09-12,938427511.0,19272874.0,1544610.0,22551.0,0.02053741367776248,0.014599801891739662
2021-09-13,940713124.0,19309590.0,2285613.0,36716.0,0.020526544710988852,0.016063961834308783
2021-09-14,942972126.0,19350008.0,2259002.0,40418.0,0.020520233277818014,0.017891971764522563
2021-09-15,945288866.0,19392482.0,2322620.0,42474.0,0.020514874021588234,0.018287106801801414
2021-09-16,947702347.0,19434941.0,2413481.0,42459.0,0.020507431538522927,0.01759243184429461
2021-09-17,950249599.0,19471641.0,2547252.0,36700.0,0.020491080470321776,0.014407683260234951
2021-09-18,952417359.0,19498208.0,1668248.0,26567.0,0.020472335805042798,0.0159250902743477
2021-09-19,953926425.0,19522595.0,1509066.0,24387.0,0.020465514413231606,0.016160326983710453
2021-09-20,956027280.0,19555745.0,2100855.0,33270.0,0.020455216508047762,0.015836409461861958
2021-09-21,958033120.0,19594186.0,2005840.0,38441.0,0.020452514209529624,0.01916453954452997
2021-09-22,960226165.0,19633793.0,2193045.0,39607.0,0.02044705061749697,0.018060276920902216
2021-09-23,962470827.0,19673901.0,2244662.0,40108.0,0.020441036183219297,0.0178681690160924
2021-09-24,964719151.0,19709393.0,2248324.0,35492.0,0.020430187355117615,0.015785981024087275
2021-09-25,966280583.0,19731807.0,1561924.0,22414.0,0.02042036997032362,0.014350250076188086
2021-09-26,967763038.0,19754001.0,1482455.0,22194.0,0.020412022596796055,0.014971112107956059
2021-09-27,969677969.0,19785103.0,1914931.0,31102.0,0.020403787270122046,0.016241838478775476
2021-09-28,971535501.0,19823462.0,1857532.0,38359.0,0.02040425901019133,0.02065051907584903
2021-09-29,973559080.0,19861273.0,2023579.0,37811.0,0.020400685903930967,0.018685210708353862
2021-09-30,975577839.0,19897235.0,2018759.0,35962.0,0.02039533310883254,0.01781391438997919
2021-10-01,977723321.0,19932369.0,2145482.0,35134.0,0.020386512801610877,0.016375807394329107
2021-10-02,979200997.0,19956693.0,1477676.0,24324.0,0.02038058893030314,0.01646098332787431
2021-10-03,980495402.0,19974196.0,1294405.0,17503.0,0.020371534592877164,0.013522042946373044
2021-10-04,982272688.0,20003027.0,1777286.0,28831.0,0.02036402645046362,0.016221924889972688
2021-10-05,984018636.0,20033553.0,1745948.0,30526.0,0.02035891625125685,0.017483911319237457
2021-10-06,986116419.0,20071090.0,2097783.0,37537.0,0.02035367185180191,0.017893652489318485
2021-10-07,988027669.0,20107506.0,1911250.0,36448.0,0.0203511567852661,0.0190702419882276
2021-10-08,989996156.0,20138590.0,1968487.0,31936.0,0.020342089085848936,0.016223627588091767
2021-10-09,991440643.0,20158793.0,1444579.0,20203.0,0.020332828941732217,0.013985389514869037
2021-10-10,992772753.0,20177986.0,1332110.0,19193.0,0.02032487892020139,0.014407969311843617
2021-10-11,994316237.0,20201582.0,1543484.0,23599.0,0.02031705935020349,0.015289436106885462
2021-10-12,996134781.0,20234847.0,1818544.0,33265.0,0.0203133625950563,0.018292106212442483
2021-10-13,998036177.0,20271469.0,1901396.0,36622.0,0.020311356909860794,0.01926058538042575
2021-10-14,999928052.0,20304146.0,1897355.0,32677.0,0.020305606947808683,0.017222396441361792
2021-10-15,1001839474.0,20333832.0,1911422.0,29686.0,0.020296497121254378,0.0155308456217413
2021-10-16,1003308873.0,20355951.0,1469399.0,22123.0,0.020288817878320507,0.01505581533674652
2021-10-17,1004640414.0,20373651.0,1331541.0,17704.0,0.020279545513087433,0.013295872977249669
2021-10-18,1006340099.0,20400120.0,1699688.0,26472.0,0.02027159607400281,0.015574623107299693
2021-10-19,1008150765.0,20434255.0,1810666.0,34135.0,0.020269046763060284,0.018852179253379696
2021-10-20,1010158839.0,20470051.0,2008074.0,35796.0,0.02026419035274115,0.01782603629149125
2021-10-21,1012110111.0,20501687.0,1951272.0,31636.0,0.02025637998986456,0.0162130138699269
2021-10-22,1014189055.0,20535396.0,2078944.0,33709.0,0.020248094671067023,0.01621448196776825
2021-10-23,1015813971.0,20559879.0,1624916.0,24487.0,0.020239807274712113,0.015069702064599032
2021-10-24,1017169702.0,20578639.0,1355731.0,18760.0,0.020231274053422406,0.013837553319943264
2021-10-25,1018955913.0,20606410.0,1786250.0,27771.0,0.020223063370161727,0.015547095871238628
2021-10-26,1020763888.0,20638870.0,1807975.0,32460.0,0.020219044034206664,0.017953788077821872
2021-10-27,1022952158.0,20676895.0,2188270.0,38025.0,0.020212963859840647,0.017376740530190515
2021-10-28,1025015069.0,20713706.0,2062911.0,36811.0,0.020208196568474057,0.01784420171301622
2021-10-29,1027128030.0,20746175.0,2112961.0,32469.0,0.02019823663073434,0.0153665874571277
2021-10-30,1028815726.0,20771411.0,1687696.0,25236.0,0.020189632093551416,0.01495292991154805
2021-10-31,1030355846.0,20790266.0,1540120.0,18855.0,0.02017775323031457,0.012242552528374412
2021-11-01,1032119558.0,20816248.0,1763712.0,25982.0,0.020168446415584733,0.014731430074751433
2021-11-02,1033831088.0,20846237.0,1711530.0,29989.0,0.020164064750972162,0.01752174954572809
2021-11-03,1036092385.0,20881597.0,2261297.0,35360.0,0.020154184416672456,0.015637043696604205
2021-11-04,1038342356.0,20913659.0,2249971.0,32062.0,0.020141390630124694,0.0142499614439475
2021-11-05,1040603393.0,20949685.0,2261037.0,36026.0,0.02013224744501674,0.015933396932469483
2021-11-06,1042511538.0,20977927.0,1908145.0,28242.0,0.020122489042418635,0.01480076199659879
2021-11-07,1044067051.0,20996650.0,1555513.0,18723.0,0.02011044212140356,0.012036543571156268
2021-11-08,1046086279.0,21024279.0,2019228.0,27633.0,0.020098035336146493,0.013684933053622474
2021-11-09,1048099695.0,21058421.0,2013416.0,34142.0,0.020092001839576913,0.016957250761889246
2021-11-10,1050623267.0,21093447.0,2523764.0,35026.0,0.020077079636958012,0.013878476751391968
2021-11-11,1052901665.0,21125848.0,2280026.0,32401.0,0.02006440743922653,0.01421080285926564
2021-11-12,1055490373.0,21163385.0,2588708.0,37541.0,0.020050760804049512,0.014501828711465332
2021-11-13,1057423314.0,21190616.0,1932941.0,27231.0,0.02003986078180985,0.014087858863772873
2021-11-14,1059079055.0,21209988.0,1655741.0,19372.0,0.020026822265878916,0.011699897508124762
2021-11-15,1061356610.0,21238265.0,2277555.0,28277.0,0.020010489217191573,0.012415506980072929
2021-11-16,1063572471.0,21270948.0,2215861.0,32683.0,0.01999952855116725,0.014749571385569763
2021-11-17,1066304702.0,21309965.0,2732231.0,39017.0,0.019984873892078175,0.014280271324057153
2021-11-18,1069047393.0,21345370.0,2742691.0,35408.0,0.019966720034833855,0.012909948659911014
2021-11-19,1071755486.0,21379200.0,2708093.0,33830.0,0.01994783351171948,0.012492185460395933
2021-11-20,1073986365.0,21405641.0,2230879.0,26441.0,0.01993101746687445,0.011852278855105992
2021-11-21,1075848061.0,21424671.0,1861696.0,19030.0,0.01991421630679502,0.010221862215957922
2021-11-22,1078490645.0,21454609.0,2642584.0,29938.0,0.019893180436442264,0.011329062765838286
2021-11-23,1081071095.0,21488804.0,2510702.0,34223.0,0.019877327309357023,0.013630849061338223
2021-11-24,1084018306.0,21525503.0,2947211.0,36699.0,0.01985713975571922,0.012452111504741263
2021-11-25,1086711332.0,21558935.0,2693026.0,33432.0,0.01983869530496439,0.012414287867996818
2021-11-26,1089460269.0,21588422.0,2748937.0,29487.0,0.019815703807001338,0.010726691808506343
2021-11-27,1091636887.0,21614591.0,2176618.0,26169.0,0.01980016547388802,0.012022780294934619
2021-11-28,1093556016.0,21634901.0,1919129.0,20310.0,0.019783989739397125,0.01058292590023912
2021-11-29,1096304405.0,21666337.0,2748389.0,31436.0,0.019763066627466484,0.011437973299995016
2021-11-30,1098960296.0,21700780.0,2655891.0,34443.0,0.019746646060814558,0.012968529205453085
2021-12-01,1102090187.0,21740383.0,3129891.0,39603.0,0.019726500840352733,0.012653156292024226
2021-12-02,1105226513.0,21783229.0,3136326.0,42846.0,0.019709289221511828,0.013661207412749822
2021-12-03,1108456796.0,21819697.0,3230283.0,36468.0,0.019684751880938444,0.01128941334242232
2021-12-04,1110850426.0,21844667.0,2393630.0,24978.0,0.01966481399179839,0.010435196751377615
2021-12-05,1112879903.0,21875051.0,2029477.0,30384.0,0.019656254858256703,0.014971344834161708
2021-12-06,1115461279.0,21904235.0,2581512.0,29184.0,0.019636929952097423,0.011305002649609996
2021-12-07,1118303505.0,21937981.0,2842226.0,33746.0,0.01961719774811937,0.011873088206215833
2021-12-08,1121455847.0,21973741.0,3152342.0,35772.0,0.0195939421590086,0.0113477535115162
2021-12-09,1124548487.0,22010298.0,3092640.0,36557.0,0.019572564682130953,0.011820645144601375
2021-12-10,1127603666.0,22044896.0,3055307.0,34598.0,0.01955021668047681,0.011323902966215833
2021-12-11,1129910884.0,22072074.0,2307633.0,27178.0,0.01953434940095683,0.011777436013438879
2021-12-12,1131907202.0,22091301.0,1996318.0,19227.0,0.01951688350508437,0.009631231096448561
2021-12-13,1134551581.0,22117944.0,2644379.0,26643.0,0.019494877421531706,0.010075333376947859
2021-12-14,1137357592.0,22151747.0,2806011.0,33803.0,0.019476501634852584,0.012046638448673224
2021-12-15,1140611558.0,22190515.0,3253966.0,38768.0,0.019454927353980047,0.01191407654536034
2021-12-16,1143862739.0,22222479.0,3251181.0,31964.0,0.019427574867442204,0.009831504305666157
2021-12-17,1147213680.0,22253813.0,3350941.0,31334.0,0.01939814124252772,0.009350806236218423
2021-12-18,1149720354.0,22279904.0,2506674.0,26095.0,0.0193785418536654,0.010410208906303732
2021-12-19,1151941107.0,22298519.0,2220753.0,18615.0,0.019357342892356737,0.008382291952324279
2021-12-20,1155097914.0,22326626.0,3156807.0,28107.0,0.019328773543261717,0.008903616850824267
2021-12-21,1158403205.0,22359497.0,3305459.0,32571.0,0.019301998564480838,0.00985369959209901
2021-12-22,1162372387.0,22403353.0,3969346.0,43856.0,0.019273817281414824,0.011048671493994225
2021-12-23,1166763002.0,22434491.0,4390615.0,31138.0,0.019227975999876624,0.007091944978095324
2021-12-24,1170612246.0,22460634.0,3849360.0,26143.0,0.01918708272252262,0.00679151859010329
2021-12-25,1173707400.0,22479387.0,3095154.0,18757.0,0.01915246253026947,0.006060118494911723
2021-12-26,1176137298.0,22495137.0,2430006.0,15750.0,0.019126284863385058,0.006481465477863018
2021-12-27,1181616859.0,22521970.0,5479561.0,26833.0,0.019060298461770677,0.004896925136885966
2021-12-28,1187458830.0,22554577.0,5841971.0,32607.0,0.01899398651151552,0.005581506652463698
2021-12-29,1194889663.0,22588468.0,7430833.0,33895.0,0.01890422915140743,0.004561399778463599
2021-12-30,1203407531.0,22620937.0,8517868.0,32477.0,0.01879740355389217,0.0038128085572586945
2021-12-31,1211011821.0,22649778.0,7604290.0,26501.0,0.018703184896491608,0.0034850064897577553
2022-01-01,1216462552.0,22668783.0,5450731.0,19005.0,0.01863500274852686,0.0034866882992391295
2022-01-02,1220351356.0,22682512.0,3888804.0,13729.0,0.018586869993202186,0.0035303913491140206
2022-01-03,1230490860.0,22706757.0,10139528.0,24245.0,0.018453413786429913,0.002391136944441595
2022-01-04,1241365841.0,22740821.0,10874981.0,34220.0,0.018319193463291052,0.0031466721643007927
2022-01-05,1252674334.0,22774754.0,11308493.0,33933.0,0.018180905748484827,0.0030006650753553105
2022-01-06,1264128285.0,22807307.0,11453951.0,30349.0,0.018041924439654477,0.0026496533816147807
2022-01-07,1276918554.0,22837779.0,12790269.0,30472.0,0.017885071000385826,0.002382436209903013
2022-01-08,1286407883.0,22861245.0,9489329.0,23474.0,0.017771381303017093,0.0024737260137149843
2022-01-09,1295213233.0,22877910.0,8805350.0,16665.0,0.017663431330924333,0.0018925993856007996
2022-01-10,1308712169.0,22904984.0,13498936.0,27078.0,0.01750192635367785,0.002005935875242315
2022-01-11,1321953406.0,22944331.0,13241249.0,39347.0,0.017356384041874468,0.002971547472598695
2022-01-12,1336913166.0,22983580.0,14959760.0,39249.0,0.01719152790511153,0.002623638347139259
2022-01-13,1350643381.0,23018852.0,13730215.0,35272.0,0.017042879211355645,0.002568932824431373
2022-01-14,1365023489.0,23052815.0,14380108.0,33963.0,0.016888218544054666,0.0023618042367971087
2022-01-15,1375838758.0,23079955.0,10815269.0,27140.0,0.016775188855378938,0.002509415161102327
2022-01-16,1385241637.0,23098222.0,9402879.0,18267.0,0.01667450745273837,0.0019427028679194957
2022-01-17,1396687780.0,23124238.0,11446143.0,26016.0,0.016556483368101064,0.0022729053795675974
2022-01-18,1413036777.0,23163778.0,16348997.0,39540.0,0.01639290524991056,0.002418496987919198
2022-01-19,1430745776.0,23205902.0,17708999.0,42124.0,0.01621944470447977,0.0023786776429317097
2022-01-20,1446935452.0,23246793.0,16189676.0,40891.0,0.01606622670546053,0.0025257454194883206
2022-01-21,1463613044.0,23288392.0,16677592.0,41599.0,0.015911577240630276,0.002494304933230169
2022-01-22,1475850532.0,23314674.0,12237488.0,26282.0,0.015797449331406956,0.0021476629844294844
2022-01-23,1486518268.0,23335478.0,10667736.0,20804.0,0.01569807684327765,0.0019501794945056758
2022-01-24,1501214885.0,23371170.0,14696617.0,35692.0,0.015568170975069968,0.002428586116110939
2022-01-25,1517341193.0,23416439.0,16126308.0,46181.0,0.015432546818097227,0.0028637056913460913
2022-01-26,1533469372.0,23460926.0,16128179.0,44487.0,0.015299246550585817,0.0027583399216985376
2022-01-27,1550000201.0,23504998.0,16530829.0,44072.0,0.015164512872214783,0.0026660489924612975
2022-01-28,1565845063.0,23555931.0,15844862.0,50933.0,0.015043589916149961,0.003214480504784453
2022-01-29,1577907502.0,23589463.0,12062439.0,33532.0,0.014949838929151627,0.0027798689800628213
2022-01-30,1588027423.0,23612930.0,10119921.0,23467.0,0.014869346497425063,0.002318891619806123
2022-01-31,1602888516.0,23653721.0,11583961.0,40806.0,0.01475693459893751,0.0035226292629956194
2022-02-01,1616882936.0,23712130.0,13994420.0,53925.0,0.014665335054287442,0.003853321538155922
2022-02-02,1630988097.0,23763159.0,14105161.0,51029.0,0.014569793025289013,0.003617753813657285
2022-02-03,1644922738.0,23812158.0,13934641.0,48999.0,0.014476155900764258,0.00351634462631653
2022-02-04,1657762950.0,23866739.0,12840212.0,54869.0,0.014396955246225042,0.004273216049703852
2022-02-05,1667900187.0,23901748.0,10137237.0,35009.0,0.014330442664552565,0.0034535051316251166
2022-02-06,1676075592.0,23926129.0,8175405.0,24381.0,0.014275089449545543,0.002982237577220945
2022-02-07,1687530677.0,23971835.0,11455085.0,45706.0,0.01420527361470893,0.00399001840667267
2022-02-08,1699085696.0,24026942.0,11555019.0,55107.0,0.014141100744102787,0.004769096441987677
2022-02-09,1709706592.0,24082393.0,10620896.0,55451.0,0.014085687633589004,0.005220934278991151
2022-02-10,1722004302.0,24132137.0,12297710.0,49744.0,0.014013981830342722,0.004044980732185098
2022-02-11,1732578890.0,24183280.0,10574588.0,51143.0,0.013957967593614165,0.004836405919549773
2022-02-12,1740959568.0,24220132.0,8380678.0,36852.0,0.013911943990648724,0.004397257596581088
2022-02-13,1747532205.0,24241767.0,6572637.0,21635.0,0.013872000144340688,0.0032916772978638558
2022-02-14,1754810232.0,24287588.0,7278027.0,45821.0,0.013840578062004371,0.0062957996720814586
2022-02-15,1762948407.0,24332912.0,8165835.0,45324.0,0.01380239597675305,0.005550442789990246
2022-02-16,1772793896.0,24387829.0,9855785.0,54917.0,0.013756719861810715,0.005572057426171533
2022-02-17,1781762321.0,24439806.0,8968425.0,51977.0,0.013716647676264336,0.005795554960876631
2022-02-18,1790344523.0,24484751.0,8582202.0,44945.0,0.013675999610941921,0.005237000946843246
2022-02-19,1797381906.0,24520194.0,7037383.0,35443.0,0.013642172494419224,0.0050363892373059705
2022-02-20,1803099531.0,24542462.0,5717625.0,22268.0,0.013611263037924887,0.0038946240790538027
2022-02-21,1809082794.0,24572896.0,5983263.0,30434.0,0.01358306876915662,0.005086522186973897
2022-02-22,1816464216.0,24616123.0,7381422.0,43227.0,0.013551669657554102,0.005856188685594727
2022-02-23,1824804206.0,24666469.0,8339990.0,50350.0,0.013517323622389766,0.006037177502610914
2022-02-24,1832480892.0,24711551.0,7676686.0,45082.0,0.013485298050245644,0.005872586165436492
2022-02-25,1839576961.0,24748762.0,7096069.0,37211.0,0.013453507259922679,0.005243889257559362
2022-02-26,1845731765.0,24776109.0,6154804.0,27347.0,0.01342346134461201,0.004443195916555588
2022-02-27,1850631448.0,24794800.0,4899751.0,18699.0,0.013398021538430055,0.00381631638015891
2022-02-28,1856373537.0,24826489.0,5742089.0,31689.0,0.013373649486579597,0.00551872323818039
2022-03-01,1863400955.0,24861427.0,7027418.0,35794.0,0.013341963216928801,0.0050934781451736615
2022-03-02,1870568569.0,24895239.0,7167614.0,33812.0,0.013308915488358128,0.004717329923179457
2022-03-03,1878140918.0,24929710.0,7572349.0,34475.0,0.01327360996242349,0.00455274842720535
2022-03-04,1885750610.0,24965803.0,7609744.0,36108.0,0.013239185960014086,0.0047449690817457195
2022-03-05,1892118025.0,24989725.0,6367415.0,23922.0,0.013207276010173836,0.003756940610907252
2022-03-06,1897326645.0,25006487.0,5208620.0,16766.0,0.013179853382599811,0.003218894832028445
2022-03-07,1903367168.0,25037874.0,6040523.0,30467.0,0.013154516070753196,0.005043768561099759
2022-03-08,1910940986.0,25068719.0,7573818.0,30845.0,0.013118520762105837,0.004072582678907785
2022-03-09,1918918105.0,25101552.0,7977119.0,32833.0,0.013081096027284604,0.004115896979849492
2022-03-10,1927055563.0,25133036.0,8138830.0,31484.0,0.013042195815502804,0.003868369286494496
2022-03-11,1935112754.0,25160230.0,8057191.0,27194.0,0.01300194520861496,0.0033751216770211852
2022-03-12,1942651873.0,25179962.0,7539119.0,19732.0,0.01296164400321251,0.002617281939706748
2022-03-13,1948178648.0,25193807.0,5526775.0,13845.0,0.012931979839664067,0.0025050775542698953
2022-03-14,1955067099.0,25215656.0,6888463.0,21849.0,0.012897591091833928,0.0031718251226725033
2022-03-15,1962924195.0,25238465.0,7857096.0,23957.0,0.012857585160083066,0.0030490909109421598
2022-03-16,1972527783.0,25266970.0,9603588.0,28505.0,0.01280943681389962,0.00296816148297907
2022-03-17,1981445454.0,25296521.0,8917671.0,28179.0,0.012766700667400759,0.0031599057646329405
2022-03-18,1989885409.0,25319624.0,8439955.0,23103.0,0.01272416184644731,0.0027373368696871014
2022-03-19,1997329247.0,25335754.0,7443838.0,16130.0,0.012684816005200168,0.0021668929388307485
2022-03-20,2002006427.0,25348393.0,4677180.0,12639.0,0.01266149431797004,0.002702269316126384
2022-03-21,2008236576.0,25414502.0,6230149.0,20324.0,0.012655133515504699,0.0032622012731958736
2022-03-22,2016884807.0,25435627.0,8648247.0,21125.0,0.012611343449918704,0.0024426915651229665
2022-03-23,2024713295.0,25460179.0,7828488.0,24552.0,0.012574708262583913,0.0031362378022422722
2022-03-24,2032474862.0,25482506.0,7761587.0,22427.0,0.012537673393374546,0.0028894863898323887
2022-03-25,2040680329.0,25519925.0,8205467.0,37431.0,0.012505596607826174,0.004561714768946118
2022-03-26,2046691341.0,25532442.0,6011012.0,12517.0,0.012474984130985288,0.0020823448697157815
2022-03-27,2050691301.0,25542234.0,3999960.0,9792.0,0.012455426122666329,0.0024480244802448023
2022-03-28,2056988585.0,25559314.0,6297284.0,17080.0,0.01242559836568077,0.002712280405330298
2022-03-29,2064743339.0,25579333.0,7754754.0,21261.0,0.01238862599377055,0.002741673043400216
2022-03-30,2071774720.0,25600525.0,7031381.0,21192.0,0.01235680923840986,0.00301391718070746
2022-03-31,2080170149.0,25621543.0,8395429.0,21018.0,0.012317041955590528,0.0025035051812123
2022-04-01,2085230478.0,25640773.0,5060609.0,19295.0,0.012296373600194425,0.0038127822165276944
2022-04-02,2089891293.0,25652213.0,4660815.0,11440.0,0.012274424553047794,0.0024545063470659103
2022-04-03,2093372342.0,25659094.0,3481049.0,6881.0,0.012257300569608845,0.0019767029995843206
2022-04-04,2097177994.0,25671523.0,3805652.0,12429.0,0.012240984348226954,0.0032659318298152327
2022-04-05,2103233675.0,25689777.0,6055681.0,18258.0,0.012214418828188457,0.003015020110867795
2022-04-06,2109786942.0,25721590.0,6553267.0,20025.0,0.012191558061126723,0.0030557277766951963
2022-04-07,2115184388.0,25739105.0,5397446.0,17515.0,0.012168728715106231,0.0032450533085463013
2022-04-08,2120461252.0,25756889.0,5276864.0,17784.0,0.012146833136284067,0.0033701835029290124
2022-04-09,2123841213.0,25766567.0,3379961.0,9678.0,0.012132059045790821,0.002863346648082626
2022-04-10,2126336943.0,25772803.0,2495730.0,6236.0,0.012120752115437426,0.0024986677244734005
2022-04-11,2130606514.0,25785652.0,4270083.0,12849.0,0.012102493740897292,0.003009074999244745
2022-04-12,2135236438.0,25799943.0,4629924.0,14291.0,0.012082944324501079,0.00308665973782723
2022-04-13,2139836397.0,25819129.0,4600079.0,19186.0,0.012065935992208473,0.004170797936296312
2022-04-14,2144198161.0,25835513.0,4361764.0,16384.0,0.012049032346875517,0.003756278423133393
